YouTube Playlist Export				
Published Date	Video URL	Channel	Title	Description
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=Ag7TDwj-kEI	Movieclips Indie	I Am Not a Witch Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for I Am Not a Witch starring Maggie Mulubwa! Let us know what you think in the comments below. ? Buy Tickets to I Am Not a Witch: https://www.fandango.com/i-am-not-a-witch-210653/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 7, 2018 Starring: Maggie Mulubwa, Henry Phiri, Nancy Murilo Directed By: Rungano Nyoni Synopsis: Following a banal incident in her local village, 8-year old girl Shula is accused of witchcraft. After a short trial she is found guilty, taken into state custody and exiled to a witch camp in the middle of a desert. At the camp she takes part in an initiation ceremony where she is shown the rules surrounding her new life as a witch. Like the other residents, Shula is tied to a ribbon which is attached to a coil that perches in a large tree. She is told that should she ever cut the ribbon, she'll be cursed and transformed into a goat. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? In Theaters This Week: http://bit.ly/2FrFEK1 Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=eX4GQcbUzXM	Movieclips Trailers	Kursk International Trailer #1 (2018) | Movieclips Trailers	"Check out the official Kursk Trailer starring Colin Firth! Let us know what you think in the comments below. ? Buy Tickets to Kursk: https://www.fandango.com/kursk-213989/movie-overview?cmp=MCYT_YouTube_Desc US Release Date: 2018 Starring: L?a Seydoux, Colin Firth, Matthias Schoenaerts Directed By: Thomas Vinterberg Synopsis: The film follows the 2000 K-141 Kursk submarine disaster and the governmental negligence that followed. As the sailors fight for survival, their families desperately battle political obstacles and impossible odds to save them. Watch More Trailers: ? In Theaters This Week: http://bit.ly/2ExQ1Lb ? Drama Trailers: http://bit.ly/2ARA8Nk ? Indie Trailers: http://bit.ly/2Ey7fYy Fuel Your Movie Obsession: ? Subscribe to MOVIECLIPS TRAILERS: http://bit.ly/2CNniBy ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU The Fandango MOVIECLIPS TRAILERS channel delivers hot new trailers, teasers, and sneak peeks for all the best upcoming movies. Subscribe to stay up to date on everything coming to theaters and your favorite streaming platform. #Kursk #ColinFirth #TIFF"
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=yWFdSUXOtcg	Movieclips Indie	Rosie TIFF Trailer (2018) | Movieclips Indie	"Check out the new Trailer for Rosie starring Sarah Greene! Let us know what you think in the comments below. ? Buy Tickets to Rosie: https://www.fandango.com/rosie-2018-213985/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 7, 2018 Starring: Sarah Greene, Moe Dunford, Natalia Kostrzewa Directed By: Paddy Breathnach Synopsis: ROSIE tells the story of a mother trying to protect her family after their landlord sells their rented home and they become homeless. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E ? Documentary Trailers: http://bit.ly/2AR1GSW ? International Trailers: http://bit.ly/2FvqaEY ? Movie Clips: http://bit.ly/2qTZMRE ? Behind the Scenes: http://bit.ly/2AQ16on Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=nnDNOp0SN7M	Movieclips Indie	Anna and the Apocalypse Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Anna and the Apocalypse starring Ella Hunt! Let us know what you think in the comments below. ? Buy Tickets to Anna and the Apocalypse: https://www.fandango.com/anna-and-the-apocalypse-205456/movie-overview?cmp=Indie_YouTube_Desc US Release Date: November 30, 2018 Starring: Ella Hunt, Malcolm Cumming, Sarah Swire Directed By: John McPhail Synopsis: A zombie apocalypse threatens the sleepy town of Little Haven - at Christmas - forcing Anna and her friends to fight, slash and sing their way to survival, facing the undead in a desperate race to reach their loved ones. But they soon discover that no one is safe in this new world, and with civilization falling apart around them, the only people they can truly rely on are each other. Watch More: ? Horror Trailers: http://bit.ly/2FqEjDh ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=vgqcqYS2RMM	Movieclips Indie	Burning Teaser Trailer #1 (2018) | Movieclips Indie	"Check out the official Burning teaser trailer starring Ah-In Yoo! Let us know what you think in the comments below. ? Buy Tickets to Burning: https://www.fandango.com/burning-2018-213393/movie-overview?cmp=MCYT_YouTube_Desc US Release Date: October 26, 2018 Starring: Ah-In Yoo, Steven Yeun, Jong-seo Jeon Directed By: Chang-dong Lee Synopsis: Jong-su, a part-time worker, bumps into Hae-mi while delivering, who used to live in the same neighborhood. Hae-mi asks him to look after her cat while she's on a trip to Africa. When Hae-mi comes back, she introduces Ben, a mysterious guy she met in Africa, to Jong-su. One day, Ben visits Jong-su's with Hae-mi and confesses his own secret hobby. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=D6LGGWwpQRg	Movieclips Indie	Cold War International Trailer #1 (2018) | Movieclips Indie	"Check out the new trailer for Cold War starring Joanna Kulig! Let us know what you think in the comments below. ? Buy Tickets to Cold War: https://www.fandango.com/cold-war-2018-212092/movie-overview?cmp=Indie_YouTube_Desc US Release Date: 2018 Starring: Joanna Kulig and Tomasz Kot Directed By: Pawel Pawlikowski Synopsis: A passionate love story between two people of different backgrounds and temperaments, who are fatally mismatched, set against the background of the Cold War in the 1950s in Poland, Berlin, Yugoslavia, and Paris. Watch More: ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E ? Movie Clips: http://bit.ly/2qTZMRE Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=F-KU27hxPRs	Rotten Tomatoes TV	The Other Side of the Wind Trailer #1 (2018) | Rotten Tomatoes TV	"Check out the new The Other Side of the Wind Trailer starring John Huston! Let us know what you think in the comments below. ? Learn more about this movie on Rotten Tomatoes: https://www.rottentomatoes.com/m/the_other_side_of_the_wind?cmp=RTTV_YouTube_Desc US Air Date: November 2, 2018 Starring: John Huston, Robert Random, Peter Bogdanovich Network: Netflix Synopsis: The story of a legendary director named J.J. ""Jake"" Hannaford, who returns to Hollywood from years of semi-exile in Europe, with plans to complete work on his own innovative comeback movie, also titled ""The Other Side of the Wind"". What to Watch Next: ? TV Movies: http://bit.ly/2v7aJ4t ? Certified Fresh TV: http://bit.ly/2FC8sQi ? New TV This Week: http://bit.ly/2Cq3wzc ? Top TV Dramas: http://bit.ly/2HSMnOs ? Top TV Comedies: http://bit.ly/2ozqvP6 ? Top Sci-Fi/Horror/Fantasy: http://bit.ly/2F0j76g ? Most Anticipated Shows: http://bit.ly/2GQb8cq ? TV Shows by Channel & Streaming Platform: http://bit.ly/2GKXHuv More Rotten Tomatoes: ? Subscribe to ROTTEN TOMATOES TV: http://bit.ly/2qTF6ZY ? Follow us on TWITTER: http://bit.ly/2mpschF ? Like us on FACEBOOK: http://bit.ly/2COySMI ? Follow us on INSTAGRAM: http://bit.ly/2FlxGC6 Rotten Tomatoes TV delivers Fresh TV at a click! Subscribe now for the best trailers, clips, sneak peeks, and binge guides for shows you love and the upcoming series and TV movies that should be on your radar."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=h2_401D5g5E	Movieclips Indie	I Think We're Alone Now Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for I Think We're Alone Now starring Peter Dinklage! Let us know what you think in the comments below. ? Buy Tickets to I Think We're Alone Now: https://www.fandango.com/i-think-were-alone-now-2018-213193/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 21, 2018 Starring: Peter Dinklage, Elle Fanning, Charlotte Gainsbourg Directed By: Reed Morano Synopsis: The apocalypse proves a blessing in disguise for one lucky recluse -- until a second survivor arrives with the threat of companionship. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=p2kf8bFS148	Movieclips Indie	Tea with the Dames Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Tea with the Dames directed by Roger Michell! Let us know what you think in the comments below. ? Buy Tickets to Tea with the Dames: https://www.fandango.com/tea-with-the-dames-213853/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 21, 2018 Starring: Judi Dench, Maggie Smith, Eileen Atkins, Joan Plowright Directed By: Roger Michell Synopsis: What happens when four legends of British stage and screen get together? Dame Maggie Smith, Dame Judi Dench, Dame Eileen Atkins, and Dame Joan Plowright are among the most celebrated actresses of our time, with scores of iconic performances, decades of wisdom, and innumerable Oscars, Tonys, Emmys, and BAFTAs between them. They are also longtime friends who hereby invite you to join them for a weekend in the country as they catch up with one another, reminisce, and share their candid, delightfully irreverent thoughts on everything from art to aging to love to a life lived in the spotlight. Bursting with devilish wit and whip-smart insights, Tea With The Dames is a remarkable opportunity to spend time in the company of four all-time greats?up close and unfiltered. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Documentary Trailers: http://bit.ly/2AR1GSW ? International Trailers: http://bit.ly/2FvqaEY Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=YI71vxcwJx0	Movieclips Indie	Hell Fest Red Band Trailer #1 (2018) | Movieclips Indie	"Check out the new Trailer for Hell Fest starring Amy Forsyth! Let us know what you think in the comments below. ? Buy Tickets to Hell Fest: https://www.fandango.com/hell-fest-213117/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 28, 2018 Starring: Amy Forsyth, Reign Edwards, Bex Taylor-Klaus Directed By: Gregory Plotkin Synopsis: A masked serial killer turns a horror themed amusement park into his own personal playground, terrorizing a group of friends while the rest of the patrons believe that it is all part of the show. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? In Theaters This Week: http://bit.ly/2FrFEK1 ? Horror Trailers: http://bit.ly/2FqEjDh Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=qnUBTKUAKNg	Movieclips Indie	Summer '03 Trailer 1 (2018) | Movieclips Indie	"Check out the official Summer '03 trailer starring Joey King! Let us know what you think in the comments below. ? Buy Tickets to Summer '03: https://www.fandango.com/summer-03-213727/movie-overview?cmp=MCYT_YouTube_Desc US Release Date: September 28, 2018 Starring: Joey King, Andrea Savage, June Squibb Directed By: Becca Gleason Synopsis: A 16-year-old girl and her extended family are left reeling after her calculating grandmother unveils an array of secrets on her deathbed. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Indie Movie Guide: http://bit.ly/2mu9s0w ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
9/27/2018 12:37:58 PM	https://www.youtube.com/watch?v=fzMNmTctalw	Movieclips Indie	I Think We're Alone Now Teaser Trailer #2 (2018) | Movieclips Indie	"Check out the new Teaser for I Think We're Alone Now starring Peter Dinklage! Let us know what you think in the comments below. ? Buy Tickets to I Think We're Alone Now: https://www.fandango.com/i-think-were-alone-now-2018-213193/movie-overview?cmp=Indie_YouTube_Desc US Release Date: September 21, 2018 Starring: Peter Dinklage, Elle Fanning, Charlotte Gainsbourg Directed By: Reed Morano Synopsis: The apocalypse proves a blessing in disguise for one lucky recluse -- until a second survivor arrives with the threat of companionship. Watch More: ? New Indie Trailers: http://bit.ly/2Ey7fYy ? Comedy Trailers: http://bit.ly/2D3uhdR ? Action & Sci-Fi Trailers: http://bit.ly/2Doc5Zi ? Drama Trailers: http://bit.ly/2DjXQ7E Fuel Your Movie Obsession: ? Subscribe to INDIE: http://bit.ly/2Ewwuuf ? Watch Movieclips ORIGINALS: http://bit.ly/2D3sipV ? Like us on FACEBOOK: http://bit.ly/2DikvkY ? Follow us on TWITTER: http://bit.ly/2mgkaHb ? Follow us on INSTAGRAM: http://bit.ly/2mg0VNU Fandango MOVIECLIPS INDIE channel is the destination for all things related to indie, foreign, and documentary films. Subscribe to keep up with the latest festival news, art house openings, film reviews, and more."
